SUPPLIER_NAME,SUPPLIER_TYPE,Address,COUNTRY,CITY,EMAIL_PATTERN,PHONE,WEBSITE,CONTACT PERSON,CONTACT_POSITION,SPECIALTIES,CATEGORY,PRODUCT,ORIGIN,Technical Specification,SUPPLIER_CAPACITY,CERTIFICATIONS,LOADING_PORT,DISCHARGE PORT,INCOTERMS,PAYMENT_TERMS,NOTES AFTER EXCHANGES,TARGET_PRICE_HINT,MOQ,PACKAGING,PRIORITY
GAVI Global Resources Ltd,"Agrégateur majeur, Négociant de premier rang et Fournisseur certifié à l'export","10 Baale Street, Ojodu, Lagos, Nigeria",Nigeria,Ojodu,sales@gaviglobal.com, +234 706 495 6005,https://gaviglobal.com/,,,"Commerce international, fourniture de matière premières agricoles",Fleurs d'Hibiscus (Hibiscus Flower),Fleurs séchées / Agro-industrie,Nigeria,"Calices d'hibiscus entiers séchés, Couleur rouge foncé uniforme, Humidité max 12%, Impuretés < 2%.",,"Licence d'exportation officielle NEPC No RN 0003919, Enregistrement CAC corporatif /Certificat de Poids & Qualité (SGS/Intertek), Certificat Phytosanitaire, Certificat d'Origine, COA","Port de Lagos (Apapa / Tin Can Island), Nigéria",,"FOB Port de Lagos (Apapa / Tin Can), CFR, CIF (sur demande)",100% L/C irrévocable et confirmée à vue OU 40% acompte T/T et 60% contre documents (BL),,Sur cotation commerciale (RFQ) indexée sur les cours du marché international,1 conteneur complet (FCL 20 pieds / env. 19-20 MT),Sacs tissés de 25 kg compressés,
GAVI Global Resources Ltd,"Agrégateur majeur, Négociant de premier rang et Fournisseur certifié à l'export","10 Baale Street, Ojodu, Lagos, Nigeria",Nigeria,Ojodu,sales@gaviglobal.com, +234 706 495 6005,https://gaviglobal.com/,,,"Commerce international, fourniture de matière premières agricoles",Beurre de Karité (Shea Butter),Huiles et graisses végétales,Nigeria,"Beurre brut non raffiné ou semi-raffiné, Couleur ivoire, Teneur en acide oléique optimale.",,"Licence d'exportation officielle NEPC No RN 0003919, Enregistrement CAC corporatif /Certificat de Poids & Qualité (SGS/Intertek), Certificat Phytosanitaire, Certificat d'Origine, COA","Port de Lagos (Apapa / Tin Can Island), Nigéria",,"FOB Port de Lagos (Apapa / Tin Can), CFR, CIF (sur demande)",100% L/C irrévocable et confirmée à vue OU 40% acompte T/T et 60% contre documents (BL),,Sur cotation commerciale (RFQ) indexée sur les cours du marché international,1 conteneur complet (FCL 20 pieds / env. 19-20 MT),Cartons avec doublure plastique étanche de 25 kg ou fûts,
GAVI Global Resources Ltd,"Agrégateur majeur, Négociant de premier rang et Fournisseur certifié à l'export","10 Baale Street, Ojodu, Lagos, Nigeria",Nigeria,Ojodu,sales@gaviglobal.com, +234 706 495 6005,https://gaviglobal.com/,,,"Commerce international, fourniture de matière premières agricoles",Maïs (Maize),Céréales,Nigeria,"Maïs séché naturellement, Humidité < 13%, Impuretés < 2%, Sans aflatoxines détectables.",,"Licence d'exportation officielle NEPC No RN 0003919, Enregistrement CAC corporatif /Certificat de Poids & Qualité (SGS/Intertek), Certificat Phytosanitaire, Certificat d'Origine, COA","Port de Lagos (Apapa / Tin Can Island), Nigéria",,"FOB Port de Lagos (Apapa / Tin Can), CFR, CIF (sur demande)",100% L/C irrévocable et confirmée à vue OU 40% acompte T/T et 60% contre documents (BL),,Sur cotation commerciale (RFQ) indexée sur les cours du marché international,1 conteneur complet (FCL 20 pieds / env. 19-20 MT),Sacs PP de 50 kg ou vrac,
Premium Cassava Products Ltd (PCPL),Transformateur,"Voie express Shagamu-Bénin, Ososa – Ijebu, État d’Ogun",Nigeria,Ososa,"PCPL@fmnplc.com, info@fmnplc.com, crm@fmnplc.com"," +234 (0)908 760 0054, +234 (0)705 689-1000",https://premiumcassava.com/,,,Plus grand transformateur industriel de manioc du Nigéria,Tubercules & dérivés / Ingrédient de meunerie,High Quality Cassava Flour (HQCF) - Farine de manioc de haute qualité,"Nigéria (Usine à Ososa, Ogun State)","Farine fine issue de racines de manioc locales, principalement utilisée en incorporation/substitution dans la farine de blé. Sans gluten.",,"Standards de sécurité alimentaire du groupe Flour Mills of Nigeria (FMN) / Conformité aux politiques d'incorporation locales. Certificat d'analyse (COA), documents réglementaires nigérians (NAFDAC/SON) disponibles à l'export","Port de Lagos (Apapa ou Tin Can), Nigéria",,FOB Lagos Port (Apapa / Tin Can Island) ou Ex-Works (Usine Ososa),Lettre de crédit (L/C) ou transferts bancaires selon les politiques commerciales du groupe FMN,,,,Sacs industriels de grande capacité adaptés à l'exportation ou vrac,
Premium Cassava Products Ltd (PCPL),Transformateur,"Voie express Shagamu-Bénin, Ososa – Ijebu, État d’Ogun",Nigeria,Ososa,"PCPL@fmnplc.com, info@fmnplc.com, crm@fmnplc.com"," +234 (0)908 760 0054, +234 (0)705 689-1000",https://premiumcassava.com/,,,Plus grand transformateur industriel de manioc du Nigéria,Tubercules & dérivés / Additifs industriels,Industrial Starch - Amidon industriel de manioc,"Nigéria (Usine à Ososa, Ogun State)","Amidon de manioc répondant aux exigences strictes des industries locales et internationales. Utilisé comme liant/épaississant. Secteurs : Confiserie, cubes de bouillon, papier, emballage.",,"Normes de production industrielle FMN Holdings Limited. Fiche technique du produit, Certificat d'Analyse (COA), Certificats d'exportation standard","Port de Lagos (Apapa / Tin Can), Nigéria",,FOB Lagos Port ou Ex-Works Ososa,Lettre de crédit irrévocable ou virement bancaire sécurisé,,,,Conditionnements de masse conformes aux normes de transport maritime de poudres sèches,
Premium Cassava Products Ltd (PCPL),Transformateur,"Voie express Shagamu-Bénin, Ososa – Ijebu, État d’Ogun",Nigeria,Ososa,"PCPL@fmnplc.com, info@fmnplc.com, crm@fmnplc.com"," +234 (0)908 760 0054, +234 (0)705 689-1000",https://premiumcassava.com/,,,Plus grand transformateur industriel de manioc du Nigéria,Tubercules & dérivés / Alimentation de base,Golden Penny Garri - Semoule de manioc de qualité supérieure,"Nigéria (Usine à Ososa, Ogun State)","Semoule de manioc produite de manière totalement automatisée et hygiénique. Produit sec, croustillant, couleur blanche uniforme. Sans impuretés sablonneuses.",,"Enregistré NAFDAC (Nigéria) pour la sécurité alimentaire de grande consommation. Certificat de conformité sanitaire, Certificat d'Origine, analyses de laboratoire","Port de Lagos (Apapa / Tin Can), Nigéria",,FOB Lagos Port ou Ex-Works Ososa,Paiement sécurisé sur documents ou selon accords commerciaux avec FMN Group,,,,"Sacs emballés hermétiquement disponibles en formats de 5 kg, 1 kg et 150 g",
Empower Farms Ghana Limited Company (EFGLC),,,Ghana,,efgcl.office@gmail.com,  +233 544 315 449,efglorganics.com,,,"Producteur, transformateur à valeur ajoutée et exportateur direct certifié",Oléagineux / Protéagineux,Graines de Soja Biologiques (Organic Soybeans),Ghana,"Graines jaunes premium, Taux de protéines élevé, Saveur propre, Garanti 100% Non-OGM, Sans résidus chimiques, Humidité optimale export",Flux continus issus des programmes de buy-back des coopératives,"EU 848/2018 (Control Union), USDA/NOP, USCOEA (COR), JAS / Certificat d'analyse de laboratoire (Pureté, humidité, aflatoxines), Certificat Phytosanitaire national, Certificat d'Origine",Port de Tema (Ghana),,"FOB Port de Tema, CFR, CIF","Lettre de Crédit (L/C) irrévocable et confirmée à vue, ou Virement bancaire (T/T) avec acompte de sécurité",,Sur cotation commerciale (RFQ) indexée sur les cours du bio,"1 conteneur complet (FCL 20 pieds, ~20-22 tonnes métriques)",Sacks en polypropylène (PP) de 25 kg / 50 kg ou Bulk Containerized Loading (Vrac sécurisé),
Empower Farms Ghana Limited Company (EFGLC),,,Ghana,,efgcl.office@gmail.com,  +233 544 315 449,efglorganics.com,,,"Producteur, transformateur à valeur ajoutée et exportateur direct certifié",Oléagineux / Graines de spécialité,Graines de Sésame Biologiques (Organic Sesame Seeds),Ghana,"Grades : Naturel, Mixte, Sortex Cleaned (trié mécaniquement), Crushing Grade. Teneur élevée en huile, impuretés minimales, arôme riche",Disponibilité continue selon les stocks de la récolte annuelle,"EU 848/2018 (Control Union), USDA/NOP, USCOEA (COR), JAS / Certificat d'analyse (Taux d'huile, humidité), Certificat de calibrage Sortex, Certificat Phytosanitaire, Certificat d'Origine",Port de Tema (Ghana),,"FOB Port de Tema, CFR, CIF","Lettre de Crédit (L/C) irrévocable et confirmée à vue, ou Virement bancaire (T/T) avec acompte de sécurité",,Sur cotation commerciale (RFQ) indexée sur les cours boursiers du sésame,"1 conteneur complet (FCL 20 pieds, ~19-20 tonnes métriques)",Sacs en polypropylène (PP) robustes de 25 kg / 50 kg,
Empower Farms Ghana Limited Company (EFGLC),,,Ghana,,efgcl.office@gmail.com,  +233 544 315 449,efglorganics.com,,,"Producteur, transformateur à valeur ajoutée et exportateur direct certifié",Fruits à coque / Oléagineux,Noix de Cajou Brutes & Amandes Bio (Organic Cashew),Ghana,"RCN : Bien séchées, faible humidité, KOR (Outturn) élevé. Kernels : Calibrées à la main (Grades NW, W240, W320, splits, etc.)",Sourcing saisonnier calqué sur les campagnes de récolte du Ghana,"USDA/NOP, JAS, Rainforest Alliance (RFA), USFDA Compliant / Fiche de rendement KOR (Outturn Quality), Certificat d'analyse microbiologique, Certificat Phytosanitaire, Certificat d'Origine",Port de Tema (Ghana),,"FOB Port de Tema, CFR, CIF","Lettre de Crédit (L/C) irrévocable et confirmée à vue, ou Virement bancaire (T/T) avec acompte de sécurité",,Sur cotation commerciale (RFQ) indexée sur la valeur des amandes,"1 conteneur complet (FCL 20 pieds, ~18-20 tonnes métriques)",RCN : Sacs de jute aérés de 80 kg. Kernels : Sacs Flexi de 20 kg sous cartons d'exportation,
Arieli Limited,,"31, 4th Circular Road, Cantonments, Accra, Ghana",Ghana,Cantonments,contact@foniograin.net / contact@arieli.biz, +233 244 451 829,https://foniograin.net/,,,Fournisseur et transformateur du fonio,Céréales / Grains sans gluten,Fonio Couscous,Ghana,"Sans gluten, riche en protéines, fibres, potassium, vitamines B. Index glycémique bas (<55). Riche en acides aminés (méthionine, cystine, valine, leucine, isoleucine).",,,"Accra, Ghana (Port de Tema implicite)",,"EXW, FOB, CIF",,,,1 conteneur,"Sac en papier triple épaisseur avec doublure polyéthylène, scellé. Poids net : 25 kg. Durée de conservation : 2 ans (Max 25°C, humidité ≤ 60%).",
Arieli Limited,,"31, 4th Circular Road, Cantonments, Accra, Ghana",Ghana,Cantonments,contact@foniograin.net / contact@arieli.biz, +233 244 451 829,https://foniograin.net/,,,Fournisseur et transformateur du fonio,Céréales / Grains sans gluten,Fonio White Flour (Farine blanche),Ghana,"Sans gluten, riche en protéines, fibres, potassium, vitamines B. Index glycémique bas (<55). Riche en acides aminés essentiels.",,,"Accra, Ghana (Port de Tema implicite)",,"EXW, FOB, CIF",,,,1 conteneur,"Sac en papier triple épaisseur avec doublure polyéthylène, scellé. Poids net : 25 kg. Durée de conservation : 2 ans (Max 25°C, humidité ≤ 60%).",
Arieli Limited,,"31, 4th Circular Road, Cantonments, Accra, Ghana",Ghana,Cantonments,contact@foniograin.net / contact@arieli.biz, +233 244 451 829,https://foniograin.net/,,,Fournisseur et transformateur du fonio,Céréales / Grains sans gluten,Fonio Whole Flour (Farine complète),Ghana,"Sans gluten, riche en protéines, fibres, potassium, vitamines B. Index glycémique bas (<55). Riche en acides aminés essentiels.",,,"Accra, Ghana (Port de Tema implicite)",,"EXW, FOB, CIF",,,,1 conteneur,"Sac en papier triple épaisseur avec doublure polyéthylène, scellé. Poids net : 25 kg. Durée de conservation : 2 ans (Max 25°C, humidité ≤ 60%).",
